"id","playerround_id","timestamp","player_state","content"
"205","580","2024-09-24 09:02:29","STAYED_HOUSE",""
"206","580","2024-09-24 09:02:30","VIEW_TAXES",""
"207","580","2024-09-24 09:02:36","VIEW_IMPROVEMENTS",""
"208","580","2024-09-24 09:02:43","ANSWER_SURVEY",""
"209","583","2024-09-24 09:03:06","STAYED_HOUSE",""
"210","583","2024-09-24 09:03:08","VIEW_TAXES",""
"211","583","2024-09-24 09:03:12","VIEW_IMPROVEMENTS",""
"212","583","2024-09-24 09:04:00","ANSWER_SURVEY",""
"213","581","2024-09-24 09:05:34","VIEW_TAXES",""
"214","581","2024-09-24 09:05:38","VIEW_IMPROVEMENTS",""
"215","581","2024-09-24 09:05:40","ANSWER_SURVEY",""
"216","582","2024-09-24 09:06:06","STAYED_HOUSE",""
"217","582","2024-09-24 09:06:07","VIEW_TAXES",""
"218","582","2024-09-24 09:06:10","VIEW_IMPROVEMENTS",""
"219","582","2024-09-24 09:06:24","ANSWER_SURVEY",""
"220","586","2024-09-24 10:22:37","LOGIN","Round=0"
"221","587","2024-09-24 10:28:15","LOGIN","Round=0"
"222","588","2024-09-24 10:28:42","LOGIN","Round=0"
"223","589","2024-09-24 10:28:54","LOGIN","Round=0"
"224","590","2024-09-24 10:29:40","LOGIN","Round=0"
"225","591","2024-09-24 10:29:48","LOGIN","Round=0"
"226","592","2024-09-24 10:29:48","LOGIN","Round=0"
"227","593","2024-09-24 10:29:51","LOGIN","Round=0"
"228","594","2024-09-24 10:29:54","LOGIN","Round=0"
"229","595","2024-09-24 10:30:02","LOGIN","Round=0"
"230","596","2024-09-24 10:30:03","LOGIN","Round=0"
"231","597","2024-09-24 10:30:06","LOGIN","Round=0"
"232","598","2024-09-24 10:30:07","LOGIN","Round=0"
"233","599","2024-09-24 10:30:16","LOGIN","Round=0"
"234","600","2024-09-24 10:30:19","LOGIN","Round=0"
"235","601","2024-09-24 10:30:55","LOGIN","Round=0"
"236","602","2024-09-24 10:31:21","LOGIN","Round=0"
"237","603","2024-09-24 10:31:33","LOGIN","Round=0"
"238","604","2024-09-24 10:31:38","LOGIN","Round=0"
"239","605","2024-09-24 10:31:39","LOGIN","Round=0"
"240","606","2024-09-24 10:31:49","LOGIN","Round=0"
"241","607","2024-09-24 10:31:53","LOGIN","Round=0"
"242","608","2024-09-24 10:32:00","LOGIN","Round=0"
"243","609","2024-09-24 10:32:08","LOGIN","Round=0"
"244","610","2024-09-24 10:32:09","LOGIN","Round=0"
"245","611","2024-09-24 10:32:12","LOGIN","Round=0"
"246","612","2024-09-24 10:32:13","LOGIN","Round=0"
"247","613","2024-09-24 10:32:17","LOGIN","Round=0"
"248","614","2024-09-24 10:32:20","LOGIN","Round=0"
"249","615","2024-09-24 10:32:21","LOGIN","Round=0"
"250","616","2024-09-24 10:32:22","LOGIN","Round=0"
"251","617","2024-09-24 10:32:23","LOGIN","Round=0"
"252","618","2024-09-24 10:32:26","LOGIN","Round=0"
"253","619","2024-09-24 10:32:27","LOGIN","Round=0"
"254","620","2024-09-24 10:32:44","LOGIN","Round=0"
"255","621","2024-09-24 10:32:44","LOGIN","Round=0"
"256","622","2024-09-24 10:32:58","LOGIN","Round=0"
"257","623","2024-09-24 10:33:00","LOGIN","Round=0"
"258","624","2024-09-24 10:33:26","LOGIN","Round=0"
"259","625","2024-09-24 10:33:41","READ_BUDGET",""
"260","626","2024-09-24 10:33:41","READ_BUDGET",""
"261","627","2024-09-24 10:33:44","READ_BUDGET",""
"262","628","2024-09-24 10:33:45","READ_BUDGET",""
"263","629","2024-09-24 10:33:48","READ_BUDGET",""
"264","630","2024-09-24 10:33:49","READ_BUDGET",""
"265","631","2024-09-24 10:33:51","READ_BUDGET",""
"266","632","2024-09-24 10:33:53","READ_BUDGET",""
"267","633","2024-09-24 10:34:32","READ_BUDGET",""
"268","634","2024-09-24 10:34:35","READ_BUDGET",""
"269","635","2024-09-24 10:34:37","READ_BUDGET",""
"270","636","2024-09-24 10:34:40","READ_BUDGET",""
"271","637","2024-09-24 10:34:40","READ_BUDGET",""
"272","638","2024-09-24 10:34:40","READ_BUDGET",""
"273","639","2024-09-24 10:34:41","READ_BUDGET",""
"274","640","2024-09-24 10:34:41","READ_BUDGET",""
"275","625","2024-09-24 10:35:10","READ_NEWS",""
"276","630","2024-09-24 10:35:11","READ_NEWS",""
"277","628","2024-09-24 10:35:13","READ_NEWS",""
"278","626","2024-09-24 10:35:13","READ_NEWS",""
"279","632","2024-09-24 10:35:14","READ_NEWS",""
"280","631","2024-09-24 10:35:14","READ_NEWS",""
"281","629","2024-09-24 10:35:15","READ_NEWS",""
"282","641","2024-09-24 10:35:32","READ_BUDGET",""
"283","642","2024-09-24 10:35:32","READ_BUDGET",""
"284","643","2024-09-24 10:35:33","READ_BUDGET",""
"285","644","2024-09-24 10:35:33","READ_BUDGET",""
"286","645","2024-09-24 10:35:33","READ_BUDGET",""
"287","627","2024-09-24 10:35:34","READ_NEWS",""
"288","646","2024-09-24 10:35:35","READ_BUDGET",""
"289","647","2024-09-24 10:35:35","READ_BUDGET",""
"290","648","2024-09-24 10:35:40","READ_BUDGET",""
"291","633","2024-09-24 10:35:42","READ_NEWS",""
"292","649","2024-09-24 10:35:50","READ_BUDGET",""
"293","650","2024-09-24 10:35:50","READ_BUDGET",""
"294","651","2024-09-24 10:35:51","READ_BUDGET",""
"295","652","2024-09-24 10:35:51","READ_BUDGET",""
"296","653","2024-09-24 10:35:52","READ_BUDGET",""
"297","654","2024-09-24 10:35:57","READ_BUDGET",""
"298","655","2024-09-24 10:36:04","READ_BUDGET",""
"299","656","2024-09-24 10:36:04","READ_BUDGET",""
"300","657","2024-09-24 10:36:05","READ_BUDGET",""
"301","658","2024-09-24 10:36:05","READ_BUDGET",""
"302","659","2024-09-24 10:36:05","READ_BUDGET",""
"303","660","2024-09-24 10:36:05","READ_BUDGET",""
"304","661","2024-09-24 10:36:06","READ_BUDGET",""
"305","634","2024-09-24 10:36:06","READ_NEWS",""
"306","662","2024-09-24 10:36:06","READ_BUDGET",""
"307","663","2024-09-24 10:36:35","READ_BUDGET",""
"308","632","2024-09-24 10:36:35","VIEW_BUY_HOUSE",""
"309","628","2024-09-24 10:36:36","VIEW_BUY_HOUSE",""
"310","629","2024-09-24 10:36:36","VIEW_BUY_HOUSE",""
"311","631","2024-09-24 10:36:37","VIEW_BUY_HOUSE",""
"312","625","2024-09-24 10:36:38","VIEW_BUY_HOUSE",""
"313","626","2024-09-24 10:36:39","VIEW_BUY_HOUSE",""
"314","630","2024-09-24 10:36:46","VIEW_BUY_HOUSE",""
"315","627","2024-09-24 10:36:46","VIEW_BUY_HOUSE",""
"316","637","2024-09-24 10:37:28","READ_NEWS",""
"317","639","2024-09-24 10:37:28","READ_NEWS",""
"318","635","2024-09-24 10:37:29","READ_NEWS",""
"319","640","2024-09-24 10:37:30","READ_NEWS",""
"320","638","2024-09-24 10:37:31","READ_NEWS",""
"321","659","2024-09-24 10:37:32","READ_NEWS",""
"322","660","2024-09-24 10:37:37","READ_NEWS",""
"323","663","2024-09-24 10:37:37","READ_NEWS",""
"324","656","2024-09-24 10:37:38","READ_NEWS",""
"325","657","2024-09-24 10:37:38","READ_NEWS",""
"326","658","2024-09-24 10:37:38","READ_NEWS",""
"327","661","2024-09-24 10:37:39","READ_NEWS",""
"328","662","2024-09-24 10:37:39","READ_NEWS",""
"329","636","2024-09-24 10:37:46","READ_NEWS",""
"330","634","2024-09-24 10:38:04","VIEW_BUY_HOUSE",""
"331","637","2024-09-24 10:38:05","VIEW_BUY_HOUSE",""
"332","635","2024-09-24 10:38:07","VIEW_BUY_HOUSE",""
"333","633","2024-09-24 10:38:07","VIEW_BUY_HOUSE",""
"334","640","2024-09-24 10:38:07","VIEW_BUY_HOUSE",""
"335","638","2024-09-24 10:38:10","VIEW_BUY_HOUSE",""
"336","636","2024-09-24 10:38:10","VIEW_BUY_HOUSE",""
"337","639","2024-09-24 10:38:11","VIEW_BUY_HOUSE",""
"338","661","2024-09-24 10:38:34","VIEW_BUY_HOUSE",""
"339","658","2024-09-24 10:38:34","VIEW_BUY_HOUSE",""
"340","659","2024-09-24 10:38:35","VIEW_BUY_HOUSE",""
"341","660","2024-09-24 10:38:37","VIEW_BUY_HOUSE",""
"342","656","2024-09-24 10:38:37","VIEW_BUY_HOUSE",""
"343","663","2024-09-24 10:38:39","VIEW_BUY_HOUSE",""
"344","657","2024-09-24 10:38:39","VIEW_BUY_HOUSE",""
"345","662","2024-09-24 10:38:42","VIEW_BUY_HOUSE",""
"346","641","2024-09-24 10:38:57","READ_NEWS",""
"347","648","2024-09-24 10:38:58","READ_NEWS",""
"348","646","2024-09-24 10:38:59","READ_NEWS",""
"349","642","2024-09-24 10:38:59","READ_NEWS",""
"350","645","2024-09-24 10:38:59","READ_NEWS",""
"351","644","2024-09-24 10:39:01","READ_NEWS",""
"352","647","2024-09-24 10:39:10","READ_NEWS",""
"353","643","2024-09-24 10:39:23","READ_NEWS",""
"354","653","2024-09-24 10:39:33","READ_NEWS",""
"355","654","2024-09-24 10:39:39","READ_NEWS",""
"356","650","2024-09-24 10:39:41","READ_NEWS",""
"357","649","2024-09-24 10:39:41","READ_NEWS",""
"358","654","2024-09-24 10:39:42","VIEW_BUY_HOUSE",""
"359","655","2024-09-24 10:39:43","READ_NEWS",""
"360","650","2024-09-24 10:39:45","VIEW_BUY_HOUSE",""
"361","655","2024-09-24 10:39:45","VIEW_BUY_HOUSE",""
"362","649","2024-09-24 10:39:45","VIEW_BUY_HOUSE",""
"363","653","2024-09-24 10:39:47","VIEW_BUY_HOUSE",""
"364","651","2024-09-24 10:39:49","READ_NEWS",""
"365","651","2024-09-24 10:39:52","VIEW_BUY_HOUSE",""
"366","652","2024-09-24 10:39:59","READ_NEWS",""
"367","652","2024-09-24 10:40:09","VIEW_BUY_HOUSE",""
"368","644","2024-09-24 10:41:01","VIEW_BUY_HOUSE",""
"369","643","2024-09-24 10:41:03","VIEW_BUY_HOUSE",""
"370","642","2024-09-24 10:41:04","VIEW_BUY_HOUSE",""
"371","645","2024-09-24 10:41:04","VIEW_BUY_HOUSE",""
"372","641","2024-09-24 10:41:04","VIEW_BUY_HOUSE",""
"373","646","2024-09-24 10:41:08","VIEW_BUY_HOUSE",""
"374","648","2024-09-24 10:41:20","VIEW_BUY_HOUSE",""
"375","635","2024-09-24 10:42:38","BUY_HOUSE_WAIT",""
"376","633","2024-09-24 10:42:40","BUY_HOUSE_WAIT",""
"377","640","2024-09-24 10:42:40","BUY_HOUSE_WAIT",""
"378","636","2024-09-24 10:42:41","BUY_HOUSE_WAIT",""
"379","638","2024-09-24 10:42:41","BUY_HOUSE_WAIT",""
"380","647","2024-09-24 10:42:43","VIEW_BUY_HOUSE",""
"381","637","2024-09-24 10:42:44","BUY_HOUSE_WAIT",""
"382","634","2024-09-24 10:42:50","BUY_HOUSE_WAIT",""
"383","639","2024-09-24 10:45:27","BUY_HOUSE_WAIT",""
"384","635","2024-09-24 10:45:33","BOUGHT_HOUSE","Transaction=APPROVED_BUY\nHouse=U10"
"385","640","2024-09-24 10:45:41","BOUGHT_HOUSE","Transaction=APPROVED_BUY\nHouse=U04"
"386","634","2024-09-24 10:45:56","BOUGHT_HOUSE","Transaction=APPROVED_BUY\nHouse=D04"
"387","633","2024-09-24 10:45:56","BOUGHT_HOUSE","Transaction=APPROVED_BUY\nHouse=N07"
"388","639","2024-09-24 10:45:56","BOUGHT_HOUSE","Transaction=APPROVED_BUY\nHouse=U01"
"389","638","2024-09-24 10:45:58","BOUGHT_HOUSE","Transaction=APPROVED_BUY\nHouse=D01"
"390","637","2024-09-24 10:45:59","BOUGHT_HOUSE","Transaction=APPROVED_BUY\nHouse=N04"
"391","636","2024-09-24 10:46:00","BOUGHT_HOUSE","Transaction=APPROVED_BUY\nHouse=D10"
"392","635","2024-09-24 10:46:15","VIEW_TAXES",""
"393","633","2024-09-24 10:46:18","VIEW_TAXES",""
"394","637","2024-09-24 10:46:19","VIEW_TAXES",""
"395","639","2024-09-24 10:46:21","VIEW_TAXES",""
"396","634","2024-09-24 10:46:22","VIEW_TAXES",""
"397","640","2024-09-24 10:46:22","VIEW_TAXES",""
"398","638","2024-09-24 10:46:26","VIEW_TAXES",""
"399","632","2024-09-24 10:46:26","BUY_HOUSE_WAIT",""
"400","625","2024-09-24 10:46:28","BUY_HOUSE_WAIT",""
"401","626","2024-09-24 10:46:29","BUY_HOUSE_WAIT",""
"402","628","2024-09-24 10:46:29","BUY_HOUSE_WAIT",""
"403","630","2024-09-24 10:46:31","BUY_HOUSE_WAIT",""
"404","631","2024-09-24 10:46:32","BUY_HOUSE_WAIT",""
"405","627","2024-09-24 10:46:37","BUY_HOUSE_WAIT",""
"406","629","2024-09-24 10:46:42","BUY_HOUSE_WAIT",""
"407","636","2024-09-24 10:46:45","VIEW_TAXES",""
"408","650","2024-09-24 10:46:55","BUY_HOUSE_WAIT",""
"409","632","2024-09-24 10:47:01","BOUGHT_HOUSE","Transaction=APPROVED_BUY\nHouse=U10"
"410","649","2024-09-24 10:47:03","BUY_HOUSE_WAIT",""
"411","652","2024-09-24 10:47:44","BUY_HOUSE_WAIT",""
"412","651","2024-09-24 10:47:44","BUY_HOUSE_WAIT",""
"413","653","2024-09-24 10:47:46","BUY_HOUSE_WAIT",""
"414","638","2024-09-24 10:47:49","VIEW_IMPROVEMENTS",""
"415","637","2024-09-24 10:47:50","VIEW_IMPROVEMENTS",""
"416","655","2024-09-24 10:47:51","BUY_HOUSE_WAIT",""
"417","633","2024-09-24 10:47:52","VIEW_IMPROVEMENTS",""
"418","635","2024-09-24 10:47:53","VIEW_IMPROVEMENTS",""
"419","654","2024-09-24 10:47:54","BUY_HOUSE_WAIT",""
"420","640","2024-09-24 10:47:57","VIEW_IMPROVEMENTS",""
"421","625","2024-09-24 10:48:01","BOUGHT_HOUSE","Transaction=APPROVED_BUY\nHouse=N04"
"422","626","2024-09-24 10:48:01","BOUGHT_HOUSE","Transaction=APPROVED_BUY\nHouse=D01"
"423","636","2024-09-24 10:48:01","VIEW_IMPROVEMENTS",""
"424","634","2024-09-24 10:48:02","VIEW_IMPROVEMENTS",""
"425","640","2024-09-24 10:48:53","ANSWER_SURVEY",""
"426","633","2024-09-24 10:49:01","ANSWER_SURVEY",""
